Time,Temperature of system I,Temperature of system II,index A,index B,index C,index D,Mineral_parameter_1,Mineral_parameter_2,Mineral_parameter_3,Mineral_parameter_4,Process parameter 3,Process parameter 4
2022/4/10 3:51,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 3:52,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 3:53,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 3:54,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 3:55,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 3:56,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 3:57,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 3:58,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 3:59,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:00,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:01,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:02,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:03,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:04,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:05,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:06,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:07,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:08,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:09,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:10,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:11,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:12,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:13,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:14,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:15,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:16,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:17,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:18,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:19,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:20,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:21,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:22,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:23,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:24,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:25,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:26,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:27,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:28,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:29,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:30,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:31,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:32,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:33,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:34,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:35,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:36,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:37,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:38,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:39,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:40,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:41,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:42,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:43,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:44,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:45,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:46,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:47,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:48,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:49,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:50,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:51,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:52,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:53,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:54,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:55,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:56,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:57,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:58,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 4:59,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:00,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:01,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:02,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:03,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:04,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:05,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:06,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:07,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:08,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:09,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:10,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:11,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:12,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:13,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:14,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:15,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:16,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:17,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:18,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:19,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:20,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:21,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:22,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:23,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:24,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:25,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:26,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:27,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:28,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:29,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:30,,,,,,,56.27,111.38,47.52,20.26,301.96,155.91
2022/4/10 5:31,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:32,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:33,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:34,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:35,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:36,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:37,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:38,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:39,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:40,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:41,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:42,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:43,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:44,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:45,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:46,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:47,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:48,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:49,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:50,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:51,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:52,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:53,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:54,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:55,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:56,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:57,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:58,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 5:59,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:00,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:01,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:02,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:03,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:04,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:05,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:06,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:07,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:08,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:09,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:10,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:11,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:12,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:13,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:14,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:15,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:16,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:17,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:18,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:19,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:20,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:21,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:22,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:23,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:24,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:25,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:26,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:27,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:28,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:29,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:30,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:31,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:32,,,,,,,56.27,111.38,47.52,20.26,,
2022/4/10 6:33,,,,,,,56.27,111.38,47.52,20.26,,
