Time,Temperature of system I,Temperature of system II,index A,index B,index C,index D,Mineral_parameter_1,Mineral_parameter_2,Mineral_parameter_3,Mineral_parameter_4,Process parameter 3,Process parameter 4
2022/4/8 1:44,341.4,665.04,78.92439,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,315.25055560000004,152.65722219999998
2022/4/8 1:45,341.4,665.04,78.92439,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,315.3325,152.6275
2022/4/8 1:46,341.4,665.04,78.9346,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,315.4144444,152.59777780000002
2022/4/8 1:47,341.4,665.04,78.9346,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,315.4963889,152.56805559999998
2022/4/8 1:48,341.4,665.04,78.9346,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,315.5783333,152.5383333
2022/4/8 1:49,341.4,665.04,78.9346,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,315.6602778,152.5086111
2022/4/8 1:50,341.4,665.04,78.9346,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,315.7422222,152.4788889
2022/4/8 1:51,341.4,665.04,78.9346,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,315.8241667,152.44916669999998
2022/4/8 1:52,341.4,665.04,78.94599,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,315.9061111,152.4194444
2022/4/8 1:53,341.4,665.04,78.94599,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,315.98805560000005,152.3897222
2022/4/8 1:54,341.4,665.04,78.91416,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,316.07,152.36
2022/4/8 1:55,341.4,665.04,78.91416,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,316.1519444,152.3302778
2022/4/8 1:56,341.4,665.04,78.91416,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,316.2338889,152.3005556
2022/4/8 1:57,341.4,665.04,78.91416,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,316.3158333,152.27083330000002
2022/4/8 1:58,341.4,665.04,78.91416,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,316.3977778,152.2411111
2022/4/8 1:59,341.4,665.04,78.91416,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,316.4797222,152.2113889
2022/4/8 2:00,341.4,665.04,78.91416,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,316.5616667,152.1816667
2022/4/8 2:01,341.4,665.04,78.91416,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,316.6436111,152.15194440000002
2022/4/8 2:02,341.4,665.04,78.91416,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,316.7255556,152.12222219999998
2022/4/8 2:03,341.4,665.04,78.821556,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,316.8075,152.0925
2022/4/8 2:04,341.4,665.04,78.821556,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,316.88944439999995,152.06277780000002
2022/4/8 2:05,341.4,665.04,78.821556,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,316.9713889,152.03305559999998
2022/4/8 2:06,341.4,665.04,78.821556,23.70396,11.214154,16.248817,52.88,91.27,47.22,22.26,317.0533333,152.0033333
2022/4/8 2:07,341.4,665.04,78.821556,23.755655,11.214154,16.248817,52.88,91.27,47.22,22.26,317.1352778,151.9736111
2022/4/8 2:08,341.4,665.04,78.821556,23.755655,11.214154,16.248817,52.88,91.27,47.22,22.26,317.2172222,151.9438889
2022/4/8 2:09,341.4,665.04,78.821556,23.755655,11.214154,16.248817,52.88,91.27,47.22,22.26,317.2991667,151.91416669999998
2022/4/8 2:10,341.4,665.04,78.821556,23.649595,11.214154,16.248817,52.88,91.27,47.22,22.26,317.3811111,151.8844444
2022/4/8 2:11,341.4,665.04,78.821556,23.649595,11.214154,16.248817,52.88,91.27,47.22,22.26,317.4630556,151.85472219999997
2022/4/8 2:12,341.4,665.04,78.821556,23.649595,11.214154,16.248817,52.88,91.27,47.22,22.26,317.545,151.825
2022/4/8 2:13,341.4,665.04,78.821556,23.649595,11.214154,16.248817,52.88,91.27,47.22,22.26,317.62694439999996,151.7952778
2022/4/8 2:14,341.4,665.04,78.821556,23.649595,11.214154,16.248817,52.88,91.27,47.22,22.26,317.7088889,151.7655556
2022/4/8 2:15,341.4,665.04,78.821556,23.649595,11.214154,16.248817,52.88,91.27,47.22,22.26,317.79083330000003,151.7358333
2022/4/8 2:16,341.4,665.04,78.821556,23.649595,11.214154,16.248817,52.88,91.27,47.22,22.26,317.8727778,151.70611110000002
2022/4/8 2:17,341.4,665.04,78.821556,23.649595,11.214154,16.248817,52.88,91.27,47.22,22.26,317.9547222,151.6763889
2022/4/8 2:18,341.4,665.04,78.82556,23.649595,11.21859,16.248817,52.88,91.27,47.22,22.26,318.0366667,151.6466667
2022/4/8 2:19,341.4,665.04,78.82556,23.649595,11.23049,16.248817,52.88,91.27,47.22,22.26,318.1186111,151.61694440000002
2022/4/8 2:20,341.4,665.04,78.82556,23.649595,11.23049,16.248817,52.88,91.27,47.22,22.26,318.20055560000003,151.58722219999999
2022/4/8 2:21,341.4,665.04,78.82556,23.649595,11.23049,16.248817,52.88,91.27,47.22,22.26,318.2825,151.5575
2022/4/8 2:22,341.4,665.04,78.813416,23.649595,11.23049,16.248817,52.88,91.27,47.22,22.26,318.36444439999997,151.52777780000002
2022/4/8 2:23,341.4,665.04,78.813416,23.650188,11.23049,16.248817,52.88,91.27,47.22,22.26,318.4463889,151.4980556
2022/4/8 2:24,341.4,665.04,78.813416,23.650188,11.23049,16.248817,52.88,91.27,47.22,22.26,318.5283333,151.4683333
2022/4/8 2:25,341.4,665.04,78.813416,23.631758,11.15594,16.262562,52.88,91.27,47.22,22.26,318.6102778,151.4386111
2022/4/8 2:26,341.4,665.04,78.813416,23.631758,11.15594,16.262562,52.88,91.27,47.22,22.26,318.6922222,151.4088889
2022/4/8 2:27,341.4,665.04,78.813416,23.631758,11.15594,16.262562,52.88,91.27,47.22,22.26,318.77416669999997,151.37916669999998
2022/4/8 2:28,341.4,665.04,78.813416,23.631758,11.15594,16.262562,52.88,91.27,47.22,22.26,318.8561111,151.3494444
2022/4/8 2:29,341.4,665.04,78.813416,23.631758,11.15594,16.262562,52.88,91.27,47.22,22.26,318.93805560000004,151.31972219999997
2022/4/8 2:30,341.4,665.04,78.813416,23.631758,11.15594,16.262562,52.88,91.27,47.22,22.26,319.02,151.29
2022/4/8 2:31,341.4,665.04,78.813416,23.631758,11.159073,16.262562,52.88,91.27,47.22,22.26,319.1019444,151.2602778
2022/4/8 2:32,341.4,665.04,78.813416,23.656662,11.159073,16.262562,52.88,91.27,47.22,22.26,319.1838889,151.23055559999997
2022/4/8 2:33,341.4,665.04,78.813416,23.656662,11.159073,16.262562,52.88,91.27,47.22,22.26,319.2658333,151.2008333
2022/4/8 2:34,341.4,665.04,78.813416,23.656662,11.159073,16.262562,52.88,91.27,47.22,22.26,319.3477778,151.1711111
2022/4/8 2:35,341.4,665.04,78.813416,23.656662,11.159073,16.262562,52.88,91.27,47.22,22.26,319.4297222,151.1413889
2022/4/8 2:36,341.4,665.04,78.813416,23.656662,11.159073,16.262562,52.88,91.27,47.22,22.26,319.5116667,151.1116667
2022/4/8 2:37,341.4,665.04,78.813416,23.656662,11.236154,16.262562,52.88,91.27,47.22,22.26,319.5936111,151.08194440000003
2022/4/8 2:38,341.4,665.04,78.813416,23.656662,11.237964,16.262562,52.88,91.27,47.22,22.26,319.67555560000005,151.0522222
2022/4/8 2:39,341.4,665.04,78.813416,23.786613,11.236219,16.262562,52.88,91.27,47.22,22.26,319.7575,151.0225
2022/4/8 2:40,341.4,665.04,78.813416,23.786613,11.236219,16.262562,52.88,91.27,47.22,22.26,319.8394444,150.99277780000003
2022/4/8 2:41,341.4,665.04,78.813416,23.786613,11.236219,16.262562,52.88,91.27,47.22,22.26,319.9213889,150.9630556
2022/4/8 2:42,341.4,665.04,78.813416,23.786613,11.236219,16.262562,52.88,91.27,47.22,22.26,320.0033333,150.93333330000002
2022/4/8 2:43,341.4,665.04,78.813416,23.786613,11.236219,16.262562,52.88,91.27,47.22,22.26,320.0852778,150.9036111
2022/4/8 2:44,341.4,665.04,78.813416,23.786613,11.236219,16.262562,52.88,91.27,47.22,22.26,320.1672222,150.8738889
2022/4/8 2:45,341.4,665.04,78.813416,23.786613,11.220782,16.262562,52.88,91.27,47.22,22.26,320.2491667,150.8441667
2022/4/8 2:46,341.4,665.04,78.813416,23.823997,11.227719,16.262562,52.88,91.27,47.22,22.26,320.3311111,150.8144444
2022/4/8 2:47,341.4,665.04,78.813416,23.823997,11.227719,16.262562,52.88,91.27,47.22,22.26,320.4130556,150.78472219999998
2022/4/8 2:48,341.4,665.04,78.805855,23.823997,11.227719,16.262562,52.88,91.27,47.22,22.26,320.495,150.755
2022/4/8 2:49,341.4,665.04,78.66026,23.843668,11.227719,16.262562,52.88,91.27,47.22,22.26,320.57694439999995,150.72527780000001
2022/4/8 2:50,341.4,665.04,78.66026,23.857584,11.227719,16.262562,52.88,91.27,47.22,22.26,320.6588889,150.69555559999998
2022/4/8 2:51,341.4,665.04,78.66026,23.894707,11.227719,16.262562,52.88,91.27,47.22,22.26,320.7408333,150.6658333
2022/4/8 2:52,341.4,665.04,78.66026,23.894707,11.192457,16.262562,52.88,91.27,47.22,22.26,320.8227778,150.6361111
2022/4/8 2:53,341.4,665.04,78.66026,23.823006,11.192457,16.262562,52.88,91.27,47.22,22.26,320.9047222,150.60638889999998
2022/4/8 2:54,341.4,665.04,78.66026,23.823006,11.157067,16.4489,52.88,91.27,47.22,22.26,320.9866667,150.5766667
2022/4/8 2:55,341.4,665.04,78.66026,23.823006,11.157067,16.380938,52.88,91.27,47.22,22.26,321.0686111,150.5469444
2022/4/8 2:56,341.4,665.04,78.66026,23.823006,11.157067,16.380938,52.88,91.27,47.22,22.26,321.1505556,150.5172222
2022/4/8 2:57,341.4,665.04,78.66026,23.823006,11.131468,16.380938,52.88,91.27,47.22,22.26,321.2325,150.4875
2022/4/8 2:58,341.4,665.04,78.66026,23.823006,11.131468,16.380938,52.88,91.27,47.22,22.26,321.31444439999996,150.45777780000003
2022/4/8 2:59,341.4,665.04,78.66026,23.80465,11.131468,16.380938,52.88,91.27,47.22,22.26,321.3963889,150.4280556
2022/4/8 3:00,341.4,665.04,78.66026,23.81807,11.131468,16.380938,52.88,91.27,47.22,22.26,321.47833330000003,150.39833330000002
2022/4/8 3:01,341.4,665.04,78.66026,23.81807,11.131468,16.380938,52.88,91.27,47.22,22.26,321.5602778,150.3686111
2022/4/8 3:02,341.4,665.04,78.66026,23.81807,11.131468,16.380938,52.88,91.27,47.22,22.26,321.6422222,150.3388889
2022/4/8 3:03,341.4,665.04,78.66026,23.81807,11.108007,16.380938,52.88,91.27,47.22,22.26,321.7241667,150.3091667
2022/4/8 3:04,341.4,665.04,78.88359,23.793892,11.109894,16.380938,52.88,91.27,47.22,22.26,321.8061111,150.27944440000002
2022/4/8 3:05,341.4,665.04,78.88359,23.793892,11.109894,16.380938,52.88,91.27,47.22,22.26,321.88805560000003,150.24972219999998
2022/4/8 3:06,341.4,665.04,78.88359,23.793892,11.109894,16.380938,52.88,91.27,47.22,22.26,321.97,150.22
2022/4/8 3:07,341.4,665.04,78.88359,23.793892,11.109894,16.380938,52.88,91.27,47.22,22.26,322.05194439999997,150.19027780000002
2022/4/8 3:08,341.4,665.04,78.88359,23.793892,11.109894,16.380938,52.88,91.27,47.22,22.26,322.1338889,150.16055559999998
2022/4/8 3:09,341.4,665.04,78.88359,23.793892,11.158597,16.562933,52.88,91.27,47.22,22.26,322.2158333,150.1308333
2022/4/8 3:10,341.4,665.04,78.88359,23.793892,11.125472,16.562933,52.88,91.27,47.22,22.26,322.2977778,150.1011111
2022/4/8 3:11,341.4,665.04,78.88359,23.793892,11.125472,16.562933,52.88,91.27,47.22,22.26,322.3797222,150.0713889
2022/4/8 3:12,341.4,665.04,78.88359,23.793892,11.125472,16.562933,52.88,91.27,47.22,22.26,322.46166669999997,150.04166669999998
2022/4/8 3:13,341.4,665.04,78.88359,23.793892,11.125472,16.253536,52.88,91.27,47.22,22.26,322.5436111,150.0119444
2022/4/8 3:14,341.4,665.04,78.88359,23.985298,11.125472,16.253536,52.88,91.27,47.22,22.26,322.62555560000004,149.9822222
2022/4/8 3:15,341.4,665.04,78.88359,23.985298,11.10996,16.33077,52.88,91.27,47.22,22.26,322.7075,149.9525
2022/4/8 3:16,341.4,665.04,78.71574,23.985298,11.10996,16.33077,52.88,91.27,47.22,22.26,322.7894444,149.9227778
2022/4/8 3:17,341.4,665.04,78.71574,23.985298,11.10996,16.33077,52.88,91.27,47.22,22.26,322.8713889,149.8930556
2022/4/8 3:18,341.4,665.04,78.71574,23.985298,11.10996,16.33077,52.88,91.27,47.22,22.26,322.9533333,149.86333330000002
2022/4/8 3:19,341.4,665.04,78.71574,23.985298,11.10996,16.289562,52.88,91.27,47.22,22.26,323.0352778,149.8336111
2022/4/8 3:20,341.4,665.04,78.71574,23.985298,11.10996,16.289562,52.88,91.27,47.22,22.26,323.1172222,149.8038889
2022/4/8 3:21,341.4,665.04,78.71574,23.985298,11.10996,16.289562,52.88,91.27,47.22,22.26,323.1991667,149.7741667
2022/4/8 3:22,341.4,665.04,78.71574,23.985298,11.10996,16.100544,52.88,91.27,47.22,22.26,323.2811111,149.74444440000002
