Time,Temperature of system I,Temperature of system II,index A,index B,index C,index D,Mineral_parameter_1,Mineral_parameter_2,Mineral_parameter_3,Mineral_parameter_4,Process parameter 3,Process parameter 4
2022/4/8 0:24,341.4,665.04,,,,,52.88,91.27,47.22,22.26,308.695,155.035
2022/4/8 0:25,341.4,665.04,,,,,52.88,91.27,47.22,22.26,308.7769444,155.0052778
2022/4/8 0:26,341.4,665.04,,,,,52.88,91.27,47.22,22.26,308.8588889,154.9755556
2022/4/8 0:27,341.4,665.04,,,,,52.88,91.27,47.22,22.26,308.9408333,154.9458333
2022/4/8 0:28,341.4,665.04,,,,,52.88,91.27,47.22,22.26,309.0227778,154.9161111
2022/4/8 0:29,341.4,665.04,,,,,52.88,91.27,47.22,22.26,309.1047222,154.8863889
2022/4/8 0:30,341.4,665.04,,,,,52.88,91.27,47.22,22.26,309.1866667,154.8566667
2022/4/8 0:31,341.4,665.04,,,,,52.88,91.27,47.22,22.26,309.2686111,154.8269444
2022/4/8 0:32,341.4,665.04,,,,,52.88,91.27,47.22,22.26,309.3505556,154.7972222
2022/4/8 0:33,341.4,665.04,,,,,52.88,91.27,47.22,22.26,309.4325,154.7675
2022/4/8 0:34,341.4,665.04,,,,,52.88,91.27,47.22,22.26,309.5144444,154.7377778
2022/4/8 0:35,341.4,665.04,,,,,52.88,91.27,47.22,22.26,309.5963889,154.7080556
2022/4/8 0:36,341.4,665.04,,,,,52.88,91.27,47.22,22.26,309.6783333,154.6783333
2022/4/8 0:37,341.4,665.04,,,,,52.88,91.27,47.22,22.26,309.7602778,154.6486111
2022/4/8 0:38,341.4,665.04,,,,,52.88,91.27,47.22,22.26,309.8422222,154.6188889
2022/4/8 0:39,341.4,665.04,,,,,52.88,91.27,47.22,22.26,309.9241667,154.5891667
2022/4/8 0:40,341.4,665.04,,,,,52.88,91.27,47.22,22.26,310.0061111,154.5594444
2022/4/8 0:41,341.4,665.04,,,,,52.88,91.27,47.22,22.26,310.0880556,154.5297222
2022/4/8 0:42,341.4,665.04,,,,,52.88,91.27,47.22,22.26,310.17,154.5
2022/4/8 0:43,341.4,665.04,,,,,52.88,91.27,47.22,22.26,310.2519444,154.4702778
2022/4/8 0:44,341.4,665.04,,,,,52.88,91.27,47.22,22.26,310.3338889,154.4405556
2022/4/8 0:45,341.4,665.04,,,,,52.88,91.27,47.22,22.26,310.4158333,154.4108333
2022/4/8 0:46,341.4,665.04,,,,,52.88,91.27,47.22,22.26,310.4977778,154.3811111
2022/4/8 0:47,341.4,665.04,,,,,52.88,91.27,47.22,22.26,310.5797222,154.3513889
2022/4/8 0:48,341.4,665.04,,,,,52.88,91.27,47.22,22.26,310.6616667,154.3216667
2022/4/8 0:49,341.4,665.04,,,,,52.88,91.27,47.22,22.26,310.7436111,154.2919444
2022/4/8 0:50,341.4,665.04,,,,,52.88,91.27,47.22,22.26,310.8255556,154.2622222
2022/4/8 0:51,341.4,665.04,,,,,52.88,91.27,47.22,22.26,310.9075,154.2325
2022/4/8 0:52,341.4,665.04,,,,,52.88,91.27,47.22,22.26,310.9894444,154.2027778
2022/4/8 0:53,341.4,665.04,,,,,52.88,91.27,47.22,22.26,311.0713889,154.1730556
2022/4/8 0:54,341.4,665.04,,,,,52.88,91.27,47.22,22.26,311.1533333,154.1433333
2022/4/8 0:55,341.4,665.04,,,,,52.88,91.27,47.22,22.26,311.2352778,154.1136111
2022/4/8 0:56,341.4,665.04,,,,,52.88,91.27,47.22,22.26,311.3172222,154.0838889
2022/4/8 0:57,341.4,665.04,,,,,52.88,91.27,47.22,22.26,311.3991667,154.0541667
2022/4/8 0:58,341.4,665.04,,,,,52.88,91.27,47.22,22.26,311.4811111,154.0244444
2022/4/8 0:59,341.4,665.04,,,,,52.88,91.27,47.22,22.26,311.5630556,153.9947222
2022/4/8 1:00,341.4,665.04,,,,,52.88,91.27,47.22,22.26,311.645,153.965
2022/4/8 1:01,341.4,665.04,,,,,52.88,91.27,47.22,22.26,311.7269444,153.9352778
2022/4/8 1:02,341.4,665.04,,,,,52.88,91.27,47.22,22.26,311.8088889,153.9055556
2022/4/8 1:03,341.4,665.04,,,,,52.88,91.27,47.22,22.26,311.8908333,153.8758333
2022/4/8 1:04,341.4,665.04,,,,,52.88,91.27,47.22,22.26,311.9727778,153.8461111
2022/4/8 1:05,341.4,665.04,,,,,52.88,91.27,47.22,22.26,312.0547222,153.8163889
2022/4/8 1:06,341.4,665.04,,,,,52.88,91.27,47.22,22.26,312.1366667,153.7866667
2022/4/8 1:07,341.4,665.04,,,,,52.88,91.27,47.22,22.26,312.2186111,153.7569444
2022/4/8 1:08,341.4,665.04,,,,,52.88,91.27,47.22,22.26,312.3005556,153.7272222
2022/4/8 1:09,341.4,665.04,,,,,52.88,91.27,47.22,22.26,312.3825,153.6975
2022/4/8 1:10,341.4,665.04,,,,,52.88,91.27,47.22,22.26,312.4644444,153.6677778
2022/4/8 1:11,341.4,665.04,,,,,52.88,91.27,47.22,22.26,312.5463889,153.6380556
2022/4/8 1:12,341.4,665.04,,,,,52.88,91.27,47.22,22.26,312.6283333,153.6083333
2022/4/8 1:13,341.4,665.04,,,,,52.88,91.27,47.22,22.26,312.7102778,153.5786111
2022/4/8 1:14,341.4,665.04,,,,,52.88,91.27,47.22,22.26,312.7922222,153.5488889
2022/4/8 1:15,341.4,665.04,,,,,52.88,91.27,47.22,22.26,312.8741667,153.5191667
2022/4/8 1:16,341.4,665.04,,,,,52.88,91.27,47.22,22.26,312.9561111,153.4894444
2022/4/8 1:17,341.4,665.04,,,,,52.88,91.27,47.22,22.26,313.0380556,153.4597222
2022/4/8 1:18,341.4,665.04,,,,,52.88,91.27,47.22,22.26,313.12,153.43
2022/4/8 1:19,341.4,665.04,,,,,52.88,91.27,47.22,22.26,313.2019444,153.4002778
2022/4/8 1:20,341.4,665.04,,,,,52.88,91.27,47.22,22.26,313.2838889,153.3705556
2022/4/8 1:21,341.4,665.04,,,,,52.88,91.27,47.22,22.26,313.3658333,153.3408333
2022/4/8 1:22,341.4,665.04,,,,,52.88,91.27,47.22,22.26,313.4477778,153.3111111
2022/4/8 1:23,341.4,665.04,,,,,52.88,91.27,47.22,22.26,313.5297222,153.2813889
2022/4/8 1:24,341.4,665.04,,,,,52.88,91.27,47.22,22.26,313.6116667,153.2516667
2022/4/8 1:25,341.4,665.04,,,,,52.88,91.27,47.22,22.26,313.6936111,153.2219444
2022/4/8 1:26,341.4,665.04,,,,,52.88,91.27,47.22,22.26,313.7755556,153.1922222
2022/4/8 1:27,341.4,665.04,,,,,52.88,91.27,47.22,22.26,313.8575,153.1625
2022/4/8 1:28,341.4,665.04,,,,,52.88,91.27,47.22,22.26,313.9394444,153.1327778
2022/4/8 1:29,341.4,665.04,,,,,52.88,91.27,47.22,22.26,314.0213889,153.1030556
2022/4/8 1:30,341.4,665.04,,,,,52.88,91.27,47.22,22.26,314.1033333,153.0733333
2022/4/8 1:31,341.4,665.04,,,,,52.88,91.27,47.22,22.26,314.1852778,153.0436111
2022/4/8 1:32,341.4,665.04,,,,,52.88,91.27,47.22,22.26,314.2672222,153.0138889
2022/4/8 1:33,341.4,665.04,,,,,52.88,91.27,47.22,22.26,314.3491667,152.9841667
2022/4/8 1:34,341.4,665.04,,,,,52.88,91.27,47.22,22.26,314.4311111,152.9544444
2022/4/8 1:35,341.4,665.04,,,,,52.88,91.27,47.22,22.26,314.5130556,152.9247222
2022/4/8 1:36,341.4,665.04,,,,,52.88,91.27,47.22,22.26,314.595,152.895
2022/4/8 1:37,341.4,665.04,,,,,52.88,91.27,47.22,22.26,314.6769444,152.8652778
2022/4/8 1:38,341.4,665.04,,,,,52.88,91.27,47.22,22.26,314.7588889,152.8355556
2022/4/8 1:39,341.4,665.04,,,,,52.88,91.27,47.22,22.26,314.8408333,152.8058333
2022/4/8 1:40,341.4,665.04,,,,,52.88,91.27,47.22,22.26,314.9227778,152.7761111
2022/4/8 1:41,341.4,665.04,,,,,52.88,91.27,47.22,22.26,315.0047222,152.7463889
2022/4/8 1:42,341.4,665.04,,,,,52.88,91.27,47.22,22.26,315.0866667,152.7166667
2022/4/8 1:43,341.4,665.04,,,,,52.88,91.27,47.22,22.26,315.1686111,152.6869444
2022/4/8 1:44,341.4,665.04,,,,,52.88,91.27,47.22,22.26,315.2505556,152.6572222
2022/4/8 1:45,341.4,665.04,,,,,52.88,91.27,47.22,22.26,315.3325,152.6275
2022/4/8 1:46,341.4,665.04,,,,,52.88,91.27,47.22,22.26,315.4144444,152.5977778
2022/4/8 1:47,341.4,665.04,,,,,52.88,91.27,47.22,22.26,315.4963889,152.5680556
2022/4/8 1:48,341.4,665.04,,,,,52.88,91.27,47.22,22.26,315.5783333,152.5383333
2022/4/8 1:49,341.4,665.04,,,,,52.88,91.27,47.22,22.26,315.6602778,152.5086111
2022/4/8 1:50,341.4,665.04,,,,,52.88,91.27,47.22,22.26,315.7422222,152.4788889
2022/4/8 1:51,341.4,665.04,,,,,52.88,91.27,47.22,22.26,315.8241667,152.4491667
2022/4/8 1:52,341.4,665.04,,,,,52.88,91.27,47.22,22.26,315.9061111,152.4194444
2022/4/8 1:53,341.4,665.04,,,,,52.88,91.27,47.22,22.26,315.9880556,152.3897222
2022/4/8 1:54,341.4,665.04,,,,,52.88,91.27,47.22,22.26,316.07,152.36
2022/4/8 1:55,341.4,665.04,,,,,52.88,91.27,47.22,22.26,316.1519444,152.3302778
2022/4/8 1:56,341.4,665.04,,,,,52.88,91.27,47.22,22.26,316.2338889,152.3005556
2022/4/8 1:57,341.4,665.04,,,,,52.88,91.27,47.22,22.26,316.3158333,152.2708333
2022/4/8 1:58,341.4,665.04,,,,,52.88,91.27,47.22,22.26,316.3977778,152.2411111
2022/4/8 1:59,341.4,665.04,,,,,52.88,91.27,47.22,22.26,316.4797222,152.2113889
2022/4/8 2:00,341.4,665.04,,,,,52.88,91.27,47.22,22.26,316.5616667,152.1816667
2022/4/8 2:01,341.4,665.04,,,,,52.88,91.27,47.22,22.26,316.6436111,152.1519444
2022/4/8 2:02,341.4,665.04,,,,,52.88,91.27,47.22,22.26,316.7255556,152.1222222
2022/4/8 2:03,341.4,665.04,,,,,52.88,91.27,47.22,22.26,316.8075,152.0925
2022/4/8 2:04,341.4,665.04,,,,,52.88,91.27,47.22,22.26,316.8894444,152.0627778
2022/4/8 2:05,341.4,665.04,,,,,52.88,91.27,47.22,22.26,316.9713889,152.0330556
2022/4/8 2:06,341.4,665.04,,,,,52.88,91.27,47.22,22.26,317.0533333,152.0033333
2022/4/8 2:07,341.4,665.04,,,,,52.88,91.27,47.22,22.26,317.1352778,151.9736111
2022/4/8 2:08,341.4,665.04,,,,,52.88,91.27,47.22,22.26,317.2172222,151.9438889
2022/4/8 2:09,341.4,665.04,,,,,52.88,91.27,47.22,22.26,317.2991667,151.9141667
2022/4/8 2:10,341.4,665.04,,,,,52.88,91.27,47.22,22.26,317.3811111,151.8844444
2022/4/8 2:11,341.4,665.04,,,,,52.88,91.27,47.22,22.26,317.4630556,151.8547222
2022/4/8 2:12,341.4,665.04,,,,,52.88,91.27,47.22,22.26,317.545,151.825
2022/4/8 2:13,341.4,665.04,,,,,52.88,91.27,47.22,22.26,317.6269444,151.7952778
2022/4/8 2:14,341.4,665.04,,,,,52.88,91.27,47.22,22.26,317.7088889,151.7655556
2022/4/8 2:15,341.4,665.04,,,,,52.88,91.27,47.22,22.26,317.7908333,151.7358333
2022/4/8 2:16,341.4,665.04,,,,,52.88,91.27,47.22,22.26,317.8727778,151.7061111
2022/4/8 2:17,341.4,665.04,,,,,52.88,91.27,47.22,22.26,317.9547222,151.6763889
2022/4/8 2:18,341.4,665.04,,,,,52.88,91.27,47.22,22.26,318.0366667,151.6466667
2022/4/8 2:19,341.4,665.04,,,,,52.88,91.27,47.22,22.26,318.1186111,151.6169444
2022/4/8 2:20,341.4,665.04,,,,,52.88,91.27,47.22,22.26,318.2005556,151.5872222
2022/4/8 2:21,341.4,665.04,,,,,52.88,91.27,47.22,22.26,318.2825,151.5575
2022/4/8 2:22,341.4,665.04,,,,,52.88,91.27,47.22,22.26,318.3644444,151.5277778
2022/4/8 2:23,341.4,665.04,,,,,52.88,91.27,47.22,22.26,318.4463889,151.4980556
2022/4/8 2:24,341.4,665.04,,,,,52.88,91.27,47.22,22.26,318.5283333,151.4683333
2022/4/8 2:25,341.4,665.04,,,,,52.88,91.27,47.22,22.26,318.6102778,151.4386111
2022/4/8 2:26,341.4,665.04,,,,,52.88,91.27,47.22,22.26,318.6922222,151.4088889
2022/4/8 2:27,341.4,665.04,,,,,52.88,91.27,47.22,22.26,318.7741667,151.3791667
2022/4/8 2:28,341.4,665.04,,,,,52.88,91.27,47.22,22.26,318.8561111,151.3494444
2022/4/8 2:29,341.4,665.04,,,,,52.88,91.27,47.22,22.26,318.9380556,151.3197222
2022/4/8 2:30,341.4,665.04,,,,,52.88,91.27,47.22,22.26,319.02,151.29
2022/4/8 2:31,341.4,665.04,,,,,52.88,91.27,47.22,22.26,319.1019444,151.2602778
2022/4/8 2:32,341.4,665.04,,,,,52.88,91.27,47.22,22.26,319.1838889,151.2305556
2022/4/8 2:33,341.4,665.04,,,,,52.88,91.27,47.22,22.26,319.2658333,151.2008333
2022/4/8 2:34,341.4,665.04,,,,,52.88,91.27,47.22,22.26,319.3477778,151.1711111
2022/4/8 2:35,341.4,665.04,,,,,52.88,91.27,47.22,22.26,319.4297222,151.1413889
2022/4/8 2:36,341.4,665.04,,,,,52.88,91.27,47.22,22.26,319.5116667,151.1116667
2022/4/8 2:37,341.4,665.04,,,,,52.88,91.27,47.22,22.26,319.5936111,151.0819444
2022/4/8 2:38,341.4,665.04,,,,,52.88,91.27,47.22,22.26,319.6755556,151.0522222
2022/4/8 2:39,341.4,665.04,,,,,52.88,91.27,47.22,22.26,319.7575,151.0225
2022/4/8 2:40,341.4,665.04,,,,,52.88,91.27,47.22,22.26,319.8394444,150.9927778
2022/4/8 2:41,341.4,665.04,,,,,52.88,91.27,47.22,22.26,319.9213889,150.9630556
2022/4/8 2:42,341.4,665.04,,,,,52.88,91.27,47.22,22.26,320.0033333,150.9333333
2022/4/8 2:43,341.4,665.04,,,,,52.88,91.27,47.22,22.26,320.0852778,150.9036111
2022/4/8 2:44,341.4,665.04,,,,,52.88,91.27,47.22,22.26,320.1672222,150.8738889
2022/4/8 2:45,341.4,665.04,,,,,52.88,91.27,47.22,22.26,320.2491667,150.8441667
2022/4/8 2:46,341.4,665.04,,,,,52.88,91.27,47.22,22.26,320.3311111,150.8144444
2022/4/8 2:47,341.4,665.04,,,,,52.88,91.27,47.22,22.26,320.4130556,150.7847222
2022/4/8 2:48,341.4,665.04,,,,,52.88,91.27,47.22,22.26,320.495,150.755
2022/4/8 2:49,341.4,665.04,,,,,52.88,91.27,47.22,22.26,320.5769444,150.7252778
2022/4/8 2:50,341.4,665.04,,,,,52.88,91.27,47.22,22.26,320.6588889,150.6955556
2022/4/8 2:51,341.4,665.04,,,,,52.88,91.27,47.22,22.26,320.7408333,150.6658333
2022/4/8 2:52,341.4,665.04,,,,,52.88,91.27,47.22,22.26,320.8227778,150.6361111
2022/4/8 2:53,341.4,665.04,,,,,52.88,91.27,47.22,22.26,320.9047222,150.6063889
2022/4/8 2:54,341.4,665.04,,,,,52.88,91.27,47.22,22.26,320.9866667,150.5766667
2022/4/8 2:55,341.4,665.04,,,,,52.88,91.27,47.22,22.26,321.0686111,150.5469444
2022/4/8 2:56,341.4,665.04,,,,,52.88,91.27,47.22,22.26,321.1505556,150.5172222
2022/4/8 2:57,341.4,665.04,,,,,52.88,91.27,47.22,22.26,321.2325,150.4875
2022/4/8 2:58,341.4,665.04,,,,,52.88,91.27,47.22,22.26,321.3144444,150.4577778
2022/4/8 2:59,341.4,665.04,,,,,52.88,91.27,47.22,22.26,321.3963889,150.4280556
2022/4/8 3:00,341.4,665.04,,,,,52.88,91.27,47.22,22.26,321.4783333,150.3983333
2022/4/8 3:01,341.4,665.04,,,,,52.88,91.27,47.22,22.26,321.5602778,150.3686111
2022/4/8 3:02,341.4,665.04,,,,,52.88,91.27,47.22,22.26,321.6422222,150.3388889
2022/4/8 3:03,341.4,665.04,,,,,52.88,91.27,47.22,22.26,321.7241667,150.3091667
2022/4/8 3:04,341.4,665.04,,,,,52.88,91.27,47.22,22.26,321.8061111,150.2794444
2022/4/8 3:05,341.4,665.04,,,,,52.88,91.27,47.22,22.26,321.8880556,150.2497222
2022/4/8 3:06,341.4,665.04,,,,,52.88,91.27,47.22,22.26,321.97,150.22
2022/4/8 3:07,341.4,665.04,,,,,52.88,91.27,47.22,22.26,322.0519444,150.1902778
2022/4/8 3:08,341.4,665.04,,,,,52.88,91.27,47.22,22.26,322.1338889,150.1605556
2022/4/8 3:09,341.4,665.04,,,,,52.88,91.27,47.22,22.26,322.2158333,150.1308333
2022/4/8 3:10,341.4,665.04,,,,,52.88,91.27,47.22,22.26,322.2977778,150.1011111
2022/4/8 3:11,341.4,665.04,,,,,52.88,91.27,47.22,22.26,322.3797222,150.0713889
2022/4/8 3:12,341.4,665.04,,,,,52.88,91.27,47.22,22.26,322.4616667,150.0416667
2022/4/8 3:13,341.4,665.04,,,,,52.88,91.27,47.22,22.26,322.5436111,150.0119444
2022/4/8 3:14,341.4,665.04,,,,,52.88,91.27,47.22,22.26,322.6255556,149.9822222
2022/4/8 3:15,341.4,665.04,,,,,52.88,91.27,47.22,22.26,322.7075,149.9525
2022/4/8 3:16,341.4,665.04,,,,,52.88,91.27,47.22,22.26,322.7894444,149.9227778
2022/4/8 3:17,341.4,665.04,,,,,52.88,91.27,47.22,22.26,322.8713889,149.8930556
2022/4/8 3:18,341.4,665.04,,,,,52.88,91.27,47.22,22.26,322.9533333,149.8633333
2022/4/8 3:19,341.4,665.04,,,,,52.88,91.27,47.22,22.26,323.0352778,149.8336111
2022/4/8 3:20,341.4,665.04,,,,,52.88,91.27,47.22,22.26,323.1172222,149.8038889
2022/4/8 3:21,341.4,665.04,,,,,52.88,91.27,47.22,22.26,323.1991667,149.7741667
2022/4/8 3:22,341.4,665.04,,,,,52.88,91.27,47.22,22.26,323.2811111,149.7444444
2022/4/8 3:23,341.4,665.04,,,,,52.88,91.27,47.22,22.26,323.3630556,149.7147222
2022/4/8 3:24,341.4,665.04,,,,,52.88,91.27,47.22,22.26,323.445,149.685
2022/4/8 3:25,341.4,665.04,,,,,52.88,91.27,47.22,22.26,323.5269444,149.6552778
2022/4/8 3:26,341.4,665.04,,,,,52.88,91.27,47.22,22.26,323.6088889,149.6255556
2022/4/8 3:27,341.4,665.04,,,,,52.88,91.27,47.22,22.26,323.6908333,149.5958333
2022/4/8 3:28,341.4,665.04,,,,,52.88,91.27,47.22,22.26,323.7727778,149.5661111
2022/4/8 3:29,341.4,665.04,,,,,52.88,91.27,47.22,22.26,323.8547222,149.5363889
2022/4/8 3:30,341.4,665.04,,,,,52.88,91.27,47.22,22.26,323.9366667,149.5066667
2022/4/8 3:31,341.4,665.04,,,,,52.88,91.27,47.22,22.26,324.0186111,149.4769444
2022/4/8 3:32,341.4,665.04,,,,,52.88,91.27,47.22,22.26,324.1005556,149.4472222
2022/4/8 3:33,341.4,665.04,,,,,52.88,91.27,47.22,22.26,324.1825,149.4175
2022/4/8 3:34,341.4,665.04,,,,,52.88,91.27,47.22,22.26,324.2644444,149.3877778
2022/4/8 3:35,341.4,665.04,,,,,52.88,91.27,47.22,22.26,324.3463889,149.3580556
2022/4/8 3:36,341.4,665.04,,,,,52.88,91.27,47.22,22.26,324.4283333,149.3283333
2022/4/8 3:37,341.4,665.04,,,,,52.88,91.27,47.22,22.26,324.5102778,149.2986111
2022/4/8 3:38,341.4,665.04,,,,,52.88,91.27,47.22,22.26,324.5922222,149.2688889
2022/4/8 3:39,341.4,665.04,,,,,52.88,91.27,47.22,22.26,324.6741667,149.2391667
2022/4/8 3:40,341.4,665.04,,,,,52.88,91.27,47.22,22.26,324.7561111,149.2094444
2022/4/8 3:41,341.4,665.04,,,,,52.88,91.27,47.22,22.26,324.8380556,149.1797222
2022/4/8 3:42,341.4,665.04,,,,,52.88,91.27,47.22,22.26,324.92,149.15
2022/4/8 3:43,341.4,665.04,,,,,52.88,91.27,47.22,22.26,325.0019444,149.1202778
2022/4/8 3:44,341.4,665.04,,,,,52.88,91.27,47.22,22.26,325.0838889,149.0905556
2022/4/8 3:45,341.4,665.04,,,,,52.88,91.27,47.22,22.26,325.1658333,149.0608333
2022/4/8 3:46,341.4,665.04,,,,,52.88,91.27,47.22,22.26,325.2477778,149.0311111
2022/4/8 3:47,341.4,665.04,,,,,52.88,91.27,47.22,22.26,325.3297222,149.0013889
2022/4/8 3:48,341.4,665.04,,,,,52.88,91.27,47.22,22.26,325.4116667,148.9716667
2022/4/8 3:49,341.4,665.04,,,,,52.88,91.27,47.22,22.26,325.4936111,148.9419444
2022/4/8 3:50,341.4,665.04,,,,,52.88,91.27,47.22,22.26,325.5755556,148.9122222
2022/4/8 3:51,341.4,665.04,,,,,52.88,91.27,47.22,22.26,325.6575,148.8825
2022/4/8 3:52,341.4,665.04,,,,,52.88,91.27,47.22,22.26,325.7394444,148.8527778
2022/4/8 3:53,341.4,665.04,,,,,52.88,91.27,47.22,22.26,325.8213889,148.8230556
2022/4/8 3:54,341.4,665.04,,,,,52.88,91.27,47.22,22.26,325.9033333,148.7933333
2022/4/8 3:55,341.4,665.04,,,,,52.88,91.27,47.22,22.26,325.9852778,148.7636111
2022/4/8 3:56,341.4,665.04,,,,,52.88,91.27,47.22,22.26,326.0672222,148.7338889
2022/4/8 3:57,341.4,665.04,,,,,52.88,91.27,47.22,22.26,326.1491667,148.7041667
2022/4/8 3:58,341.4,665.04,,,,,52.88,91.27,47.22,22.26,326.2311111,148.6744444
2022/4/8 3:59,341.4,665.04,,,,,52.88,91.27,47.22,22.26,326.3130556,148.6447222
2022/4/8 4:00,341.4,665.04,,,,,52.88,91.27,47.22,22.26,326.395,148.615
2022/4/8 4:01,341.4,665.04,,,,,52.88,91.27,47.22,22.26,326.4769444,148.5852778
2022/4/8 4:02,341.4,665.04,,,,,52.88,91.27,47.22,22.26,326.5588889,148.5555556
2022/4/8 4:03,341.4,665.04,,,,,52.88,91.27,47.22,22.26,326.6408333,148.5258333
2022/4/8 4:04,341.4,665.04,,,,,52.88,91.27,47.22,22.26,326.7227778,148.4961111
2022/4/8 4:05,341.4,665.04,,,,,52.88,91.27,47.22,22.26,326.8047222,148.4663889
2022/4/8 4:06,341.4,665.04,,,,,52.88,91.27,47.22,22.26,326.8866667,148.4366667
2022/4/8 4:07,341.4,665.04,,,,,52.88,91.27,47.22,22.26,326.9686111,148.4069444
2022/4/8 4:08,341.4,665.04,,,,,52.88,91.27,47.22,22.26,327.0505556,148.3772222
2022/4/8 4:09,341.4,665.04,,,,,52.88,91.27,47.22,22.26,327.1325,148.3475
2022/4/8 4:10,341.4,665.04,,,,,52.88,91.27,47.22,22.26,327.2144444,148.3177778
2022/4/8 4:11,341.4,665.04,,,,,52.88,91.27,47.22,22.26,327.2963889,148.2880556
2022/4/8 4:12,341.4,665.04,,,,,52.88,91.27,47.22,22.26,327.3783333,148.2583333
2022/4/8 4:13,341.4,665.04,,,,,52.88,91.27,47.22,22.26,327.4602778,148.2286111
2022/4/8 4:14,341.4,665.04,,,,,52.88,91.27,47.22,22.26,327.5422222,148.1988889
2022/4/8 4:15,341.4,665.04,,,,,52.88,91.27,47.22,22.26,327.6241667,148.1691667
2022/4/8 4:16,341.4,665.04,,,,,52.88,91.27,47.22,22.26,327.7061111,148.1394444
2022/4/8 4:17,341.4,665.04,,,,,52.88,91.27,47.22,22.26,327.7880556,148.1097222
2022/4/8 4:18,341.4,665.04,,,,,52.88,91.27,47.22,22.26,327.87,148.08
2022/4/8 4:19,341.4,665.04,,,,,52.88,91.27,47.22,22.26,327.9519444,148.0502778
2022/4/8 4:20,341.4,665.04,,,,,52.88,91.27,47.22,22.26,328.0338889,148.0205556
2022/4/8 4:21,341.4,665.04,,,,,52.88,91.27,47.22,22.26,328.1158333,147.9908333
2022/4/8 4:22,341.4,665.04,,,,,52.88,91.27,47.22,22.26,328.1977778,147.9611111
2022/4/8 4:23,341.4,665.04,,,,,52.88,91.27,47.22,22.26,328.2797222,147.9313889
2022/4/8 4:24,341.4,665.04,,,,,52.88,91.27,47.22,22.26,328.3616667,147.9016667
2022/4/8 4:25,341.4,665.04,,,,,52.88,91.27,47.22,22.26,328.4436111,147.8719444
2022/4/8 4:26,341.4,665.04,,,,,52.88,91.27,47.22,22.26,328.5255556,147.8422222
2022/4/8 4:27,341.4,665.04,,,,,52.88,91.27,47.22,22.26,328.6075,147.8125
2022/4/8 4:28,341.4,665.04,,,,,52.88,91.27,47.22,22.26,328.6894444,147.7827778
2022/4/8 4:29,341.4,665.04,,,,,52.88,91.27,47.22,22.26,328.7713889,147.7530556
2022/4/8 4:30,341.4,665.04,,,,,52.88,91.27,47.22,22.26,328.8533333,147.7233333
2022/4/8 4:31,341.4,665.04,,,,,52.88,91.27,47.22,22.26,328.9352778,147.6936111
