Time,Temperature of system I,Temperature of system II,index A,index B,index C,index D,Mineral_parameter_1,Mineral_parameter_2,Mineral_parameter_3,Mineral_parameter_4
2022/4/8 0:39,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:40,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:41,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:42,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:43,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:44,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:45,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:46,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:47,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:48,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:49,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:50,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:51,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:52,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:53,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:54,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:55,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:56,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:57,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:58,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 0:59,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:00,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:01,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:02,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:03,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:04,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:05,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:06,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:07,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:08,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:09,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:10,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:11,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:12,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:13,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:14,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:15,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:16,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:17,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:18,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:19,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:20,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:21,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:22,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:23,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:24,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:25,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:26,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:27,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:28,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:29,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:30,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:31,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:32,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:33,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:34,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:35,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:36,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:37,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:38,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:39,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:40,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:41,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:42,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:43,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:44,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:45,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:46,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:47,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:48,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:49,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:50,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:51,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:52,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:53,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:54,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:55,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:56,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:57,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:58,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 1:59,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:00,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:01,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:02,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:03,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:04,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:05,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:06,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:07,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:08,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:09,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:10,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:11,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:12,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:13,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:14,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:15,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:16,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:17,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:18,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:19,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:20,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:21,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:22,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:23,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:24,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:25,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:26,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:27,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:28,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:29,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:30,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:31,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:32,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:33,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:34,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:35,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:36,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:37,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:38,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:39,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:40,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:41,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:42,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:43,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:44,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:45,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:46,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:47,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:48,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:49,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:50,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:51,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:52,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:53,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:54,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:55,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:56,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:57,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:58,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 2:59,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:00,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:01,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:02,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:03,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:04,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:05,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:06,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:07,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:08,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:09,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:10,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:11,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:12,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:13,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:14,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:15,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:16,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:17,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:18,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:19,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:20,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:21,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:22,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:23,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:24,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:25,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:26,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:27,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:28,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:29,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:30,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:31,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:32,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:33,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:34,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:35,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:36,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:37,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:38,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:39,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:40,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:41,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:42,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:43,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:44,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:45,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:46,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:47,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:48,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:49,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:50,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:51,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:52,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:53,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:54,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:55,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:56,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:57,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:58,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 3:59,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:00,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:01,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:02,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:03,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:04,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:05,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:06,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:07,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:08,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:09,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:10,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:11,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:12,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:13,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:14,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:15,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:16,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:17,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:18,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:19,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:20,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:21,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:22,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:23,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:24,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:25,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:26,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:27,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:28,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:29,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:30,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:31,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:32,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:33,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:34,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:35,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:36,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:37,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:38,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:39,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:40,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:41,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:42,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:43,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:44,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:45,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:46,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:47,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:48,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:49,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:50,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:51,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:52,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:53,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:54,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:55,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:56,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:57,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:58,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 4:59,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:00,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:01,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:02,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:03,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:04,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:05,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:06,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:07,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:08,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:09,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:10,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:11,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:12,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:13,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:14,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:15,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:16,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:17,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:18,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:19,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:20,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:21,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:22,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:23,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:24,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:25,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:26,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:27,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:28,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:29,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:30,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:31,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:32,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:33,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:34,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:35,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:36,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:37,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:38,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:39,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:40,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:41,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:42,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:43,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:44,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:45,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:46,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:47,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:48,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:49,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:50,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:51,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:52,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:53,341.4,665.04,,,,,52.88,91.27,47.22,22.26
2022/4/8 5:54,341.4,665.04,,,,,52.88,91.27,47.22,22.26
