Time,Temperature of system I,Temperature of system II,index A,index B,index C,index D,Mineral_parameter_1,Mineral_parameter_2,Mineral_parameter_3,Mineral_parameter_4
2022/1/13 0:37,1172.39,813.42,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:38,1173.4,813.91,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:39,1173.18,813.51,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:40,1173.14,813.57,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:41,1172.48,812.83,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:42,1172.08,813.55,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:43,1171.06,812.32,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:44,1172.57,813.35,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:45,1172.65,813.78,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:46,1173.1,813.86,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:47,1172.17,812.53,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:48,1173.54,815.56,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:49,1172.96,813.4,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:50,1173.63,813.92,78.15,26.21,12.93,14.59,49.24,90.38,46.13,28.16
2022/1/13 0:51,1173.63,813.98,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:52,1174.65,814.41,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:53,1172.79,813.81,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:54,1173.14,813.75,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:55,1173.58,813.94,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:56,1173.71,814.31,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:57,1173.71,813.75,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:58,1172,813.39,,,,,49.24,90.38,46.13,28.16
2022/1/13 0:59,1172.96,813.84,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:00,1172.96,813.62,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:01,1172.96,813.55,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:02,1172.88,813.7,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:03,1172.92,813.23,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:04,1172.57,813.37,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:05,1174.12,814.71,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:06,1172.7,812.95,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:07,1173.14,814.32,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:08,1172.26,813.03,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:09,1172.57,813.6,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:10,1172.61,813.72,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:11,1173.06,813.55,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:12,1173.15,813.6,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:13,1172.74,813.62,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:14,1172.74,814.23,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:15,1172.43,813.56,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:16,1172.65,813.17,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:17,1171.95,812.73,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:18,1173.89,813.83,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:19,1173.05,814.28,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:20,1173.67,813.81,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:21,1172.65,813.46,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:22,1173.63,813.89,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:23,1173.54,813.36,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:24,1172.44,813.57,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:25,1173.06,813.54,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:26,1172.13,813.82,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:27,1172.7,813.63,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:28,1172.7,813.83,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:29,1173.32,813.46,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:30,1172.26,813.37,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:31,1172.74,813.38,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:32,1172.83,813.54,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:33,1172.57,813.97,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:34,1173.06,813.45,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:35,1172.65,813.63,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:36,1172.92,813.61,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:37,1172.43,813.44,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:38,1172.39,813.21,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:39,1172.87,813.53,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:40,1173.14,813.78,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:41,1172.39,813.67,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:42,1172.39,813.39,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:43,1172.26,813.46,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:44,1172.62,813.74,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:45,1007.73,789.83,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:46,854.9,767.8,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:47,854.81,767.41,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:48,855.34,767.7,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:49,854.99,767.81,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:50,854.55,767.64,78.39,25.22,12.93,14.28,49.24,90.38,46.13,28.16
2022/1/13 1:51,854.94,767.31,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:52,854.9,767.92,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:53,855.52,768.02,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:54,854.9,767.68,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:55,854.99,767.93,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:56,855.25,767.8,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:57,854.77,767.95,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:58,854.02,767.82,,,,,49.24,90.38,46.13,28.16
2022/1/13 1:59,855.16,767.55,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:00,854.67,767.73,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:01,855.12,767.72,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:02,854.45,767.54,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:03,855.43,768,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:04,855.34,767.81,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:05,855.25,768.05,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:06,854.72,767.48,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:07,854.1,767.35,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:08,854.9,767.67,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:09,855.35,767.84,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:10,855.35,768.19,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:11,854.5,767.7,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:12,854.41,767.4,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:13,854.41,767.65,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:14,854.33,767.31,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:15,854.77,767.6,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:16,854.55,767.79,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:17,854.77,767.5,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:18,854.9,767.39,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:19,854.68,767.38,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:20,854.29,767.54,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:21,855.52,768.86,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:22,854.95,767.39,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:23,855.3,768.66,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:24,854.64,767.53,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:25,855.12,767.54,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:26,855.12,768.01,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:27,854.77,767.73,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:28,854.77,767.62,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:29,854.77,767.67,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:30,854.5,767.92,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:31,854.5,767.53,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:32,855.47,767.96,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:33,854.77,767.75,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:34,855.65,768,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:35,855.25,767.8,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:36,854.9,767.74,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:37,855.25,767.73,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:38,854.77,767.75,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:39,854.19,767.84,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:40,854.9,767.64,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:41,854.9,767.64,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:42,855.3,767.71,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:43,854.77,767.83,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:44,855.35,768.19,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:45,854.41,767.85,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:46,855.43,767.61,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:47,854.85,767.85,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:48,855.03,767.71,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:49,854.81,767.79,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:50,855.34,767.99,79.22,24.6,12.41,13.7,49.24,90.38,46.13,28.16
2022/1/13 2:51,855.21,767.98,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:52,855.21,767.86,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:53,855.61,768.08,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:54,855.17,767.41,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:55,855.12,767.32,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:56,854.32,767.48,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:57,854.64,767.36,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:58,855.16,768.39,,,,,49.24,90.38,46.13,28.16
2022/1/13 2:59,855.21,767.49,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:00,855.21,767.56,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:01,855.25,767.58,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:02,854.5,767.74,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:03,854.72,767.65,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:04,855.21,767.69,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:05,854.59,767.77,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:06,854.77,767.62,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:07,855.25,767.84,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:08,855.25,767.88,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:09,855.3,768.01,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:10,855.47,768.75,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:11,854.5,767.83,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:12,854.33,768.39,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:13,854.59,767.46,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:14,854.45,767.4,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:15,853.54,767.24,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:16,854.9,767.75,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:17,855.34,768.14,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:18,854.59,767.57,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:19,854.81,767.8,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:20,854.81,767.83,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:21,854.32,767.29,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:22,855.2,767.75,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:23,855.2,767.75,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:24,854.67,767.6,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:25,854.55,767.58,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:26,855.3,767.75,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:27,854.94,767.78,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:28,855.87,768.33,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:29,853.97,767.27,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:30,855.08,768.63,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:31,854.67,767.34,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:32,854.14,767.57,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:33,854.14,767.73,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:34,855.52,767.96,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:35,855.17,767.77,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:36,854.99,767.49,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:37,854.46,767.16,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:38,854.24,767.66,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:39,855.21,767.67,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:40,855.43,768.06,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:41,855.43,768.67,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:42,854.24,767.73,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:43,855.61,768.67,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:44,854.99,767.94,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:45,855.25,767.93,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:46,854.68,767.54,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:47,855.03,767.71,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:48,855.03,767.95,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:49,855.03,768.16,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:50,853.57,766.2,79.52,23.88,11.55,13.56,49.24,90.38,46.13,28.16
2022/1/13 3:51,855.3,767.83,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:52,853.66,766.29,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:53,855.03,767.52,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:54,854.94,767.53,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:55,855.3,768.46,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:56,854.81,767.3,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:57,854.63,768.05,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:58,854.59,767.3,,,,,49.24,90.38,46.13,28.16
2022/1/13 3:59,854.68,767.7,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:00,854.68,767.43,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:01,855.03,767.72,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:02,855.03,767.73,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:03,854.19,767.3,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:04,854.77,767.89,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:05,855.13,767.74,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:06,854.32,767.93,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:07,854.32,767.63,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:08,854.67,767.99,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:09,854.67,767.54,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:10,855.52,767.9,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:11,854.85,767.47,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:12,854.99,767.7,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:13,854.72,767.81,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:14,855.21,767.76,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:15,854.94,767.67,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:16,855.47,768.62,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:17,855.69,767.94,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:18,854.94,768.17,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:19,854.37,766.86,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:20,855.25,767.88,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:21,855.61,768.57,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:22,854.33,766.53,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:23,854.9,768.34,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:24,854.33,767.05,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:25,854.72,767.41,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:26,854.55,768.05,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:27,854.5,767.63,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:28,855.03,768.55,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:29,855.03,767.96,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:30,854.64,767.45,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:31,855.08,767.77,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:32,855.08,767.68,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:33,855.74,768.39,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:34,855.03,767.85,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:35,855.16,768.6,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:36,854.46,767.12,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:37,854.68,767.9,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:38,855.25,767.81,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:39,854.11,767.08,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:40,855.35,767.78,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:41,854.94,767.62,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:42,854.94,767.77,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:43,854.94,767.67,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:44,855.2,767.64,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:45,855.08,767.69,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:46,854.37,765.99,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:47,855.61,767.93,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:48,854.59,766.33,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:49,855.2,768.88,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:50,854.81,768.08,80.04,23.48,11.55,13.47,49.24,90.38,46.13,28.16
2022/1/13 4:51,854.81,767.92,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:52,855.61,768.6,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:53,855.17,768.01,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:54,855.17,768.41,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:55,855.17,767.85,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:56,854.37,767.73,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:57,718.52,704.27,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:58,594.47,685.97,,,,,49.24,90.38,46.13,28.16
2022/1/13 4:59,595.22,686.4,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:00,594.86,686.21,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:01,594.2,685.77,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:02,595.48,686.04,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:03,593.8,686.16,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:04,594.51,686.14,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:05,595.13,686.37,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:06,595.13,686.66,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:07,595.39,686.58,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:08,595,685.57,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:09,594.55,686.28,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:10,593.98,685.72,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:11,594.29,686.14,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:12,594.29,686.19,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:13,594.73,686.51,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:14,593.89,686.25,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:15,594.33,686.25,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:16,594.77,686.4,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:17,594.77,686.4,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:18,595.04,686.38,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:19,595.04,686.25,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:20,595.04,685.91,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:21,594.77,686.66,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:22,594.11,686.54,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:23,594.47,686.15,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:24,594.9,686.18,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:25,594.2,686.17,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:26,594.86,686.61,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:27,594.15,686.2,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:28,594.02,685.96,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:29,594.86,686.41,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:30,594.51,686.1,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:31,594.37,685.68,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:32,595.22,686.25,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:33,594.2,685.9,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:34,595.13,686.26,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:35,594.37,686.38,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:36,594.51,685.94,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:37,594.46,686.23,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:38,594.99,686.42,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:39,594.99,686.31,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:40,594.99,686.18,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:41,594.46,686.22,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:42,594.9,686.29,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:43,595.35,686.44,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:44,594.29,686.38,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:45,594.73,686.68,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:46,594.15,686.06,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:47,595.04,686.08,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:48,594.47,686.13,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:49,595.43,686.83,,,,,49.24,90.38,46.13,28.16
2022/1/13 5:50,594.59,686.44,80.51,22.41,11.72,13.38,49.24,90.38,46.13,28.16
