Time,Temperature of system I,Temperature of system II,index A,index B,index C,index D,Mineral_parameter_1,Mineral_parameter_2,Mineral_parameter_3,Mineral_parameter_4
2022/1/13 0:13,0.056199367,0.072128525,78.27429199,26.02120209,12.83707714,14.76056194,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:14,0.053451902,0.070683427,78.29022217,26.01053619,12.83394337,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:15,0.054131051,0.081021436,78.29666901,26.01053619,12.32350731,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:16,0.054408884,0.073017816,78.29022217,26.01053619,12.83624554,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:17,0.051414455,0.070349943,78.29022217,26.01053619,12.83394337,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:18,0.051414455,0.07012762,78.29022217,26.01053619,12.83394337,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:19,0.05329755,0.075463367,78.29022217,26.01053619,12.32217026,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:20,0.053729735,0.070349943,78.29022217,26.01053619,12.83394337,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:21,0.053976699,0.071795041,78.29022217,26.01053619,12.83624554,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:22,0.050858788,0.064236067,78.29022217,26.01053619,12.83394337,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:23,0.054686718,0.069460652,78.29022217,26.01053619,12.83394337,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:24,0.052927105,0.075352206,78.29022217,26.01053619,12.83624554,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:25,0.055088033,0.069238329,78.28404999,26.01841354,12.83341312,14.77476501,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:26,0.053853217,0.083022341,78.32918549,26.01841354,12.10138512,14.74672508,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:27,0.048389156,0.05812219,78.28404999,26.01841354,12.83341312,14.76659584,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:28,0.054408884,0.074018269,78.28404999,26.01841354,12.83802509,14.74672508,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:29,0.049901806,0.049229279,78.28404999,26.01841354,12.83341312,14.76659584,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:30,0.054131051,0.066792779,78.28404999,26.01841354,12.83341312,14.77033234,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:31,0.051815771,0.06368026,78.28404999,26.01841354,12.83341312,14.76659584,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:32,0.049901806,0.06612581,78.28404999,26.01841354,12.83341312,14.76659584,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:33,0.053050587,0.066681617,78.28404999,26.01841354,12.83341312,14.77033234,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:34,0.052093604,0.069794136,78.28211212,26.02681351,12.84416962,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:35,0.052896235,0.068349038,78.28211212,26.02681351,12.84882832,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:36,0.052772753,0.065125358,78.28211212,26.02681351,12.84882832,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:37,0.051537937,0.067793231,78.28211212,26.02681351,12.84416962,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:38,0.054655847,0.073240139,78.27770233,26.02681351,12.84882832,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:39,0.053976699,0.068793684,78.28211212,26.02681351,12.84882832,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:40,0.053853217,0.069460652,78.28211212,26.02681351,12.84882832,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:41,0.051815771,0.061234709,78.27433777,26.03542328,12.85691643,14.73213577,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:42,0.050580955,0.069238329,78.27433777,26.03542328,12.85691643,14.74794006,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:43,0.047432174,0.055565478,78.27433777,26.03542328,12.85691643,14.74794006,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:44,0.052093604,0.067015101,78.27433777,26.03542328,12.85691643,14.73213577,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:45,0.052340567,0.071795041,78.27433777,26.03542328,12.85691643,14.73213577,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:46,0.053729735,0.072684332,78.25693512,26.0644455,12.87140465,14.72947979,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:47,0.050858788,0.057899867,78.25693512,26.0644455,12.87140465,14.75500584,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:48,0.055088033,0.091581768,78.25693512,26.02781677,12.061203,14.72947979,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:49,0.05329755,0.067570908,78.24581146,26.07333374,12.88469315,14.70903492,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:50,0.055365867,0.073351301,78.15,26.21,12.93,14.59,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:51,0.055365867,0.074018269,78.24581146,26.07333374,12.88469315,14.70903492,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:52,0.058514647,0.078798209,78.25693512,26.0644455,12.10699272,14.72947979,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:53,0.052772753,0.072128525,78.25693512,26.0644455,12.87140465,14.72947979,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:54,0.053853217,0.071461557,78.25693512,26.0644455,12.87140465,14.72947979,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:55,0.055211515,0.073573623,78.27433777,26.03542328,12.85691643,14.70843601,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:56,0.05561283,0.077686595,78.27433777,26.03542328,12.31393147,14.71186352,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:57,0.05561283,0.071461557,78.27433777,26.03542328,12.85691643,14.67649269,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:58,0.050333991,0.067459747,78.27433777,26.03542328,12.85691643,14.74794006,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 0:59,0.05329755,0.072462009,78.27433777,26.03542328,12.85691643,14.73213577,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:00,0.05329755,0.070016459,78.28211212,26.02681351,12.84882832,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:01,0.05329755,0.069238329,78.28211212,26.02681351,12.84882832,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:02,0.053050587,0.07090575,78.28211212,26.02681351,12.84882832,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:03,0.053174068,0.065681165,78.28211212,26.02681351,12.84882832,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:04,0.052093604,0.067237424,78.28211212,26.02681351,12.84416962,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:05,0.056878516,0.08213305,78.28447723,26.02681351,12.22576237,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:06,0.052494919,0.062568646,78.28211212,26.02681351,12.84416962,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:07,0.053853217,0.077797756,78.28404999,26.01841354,12.3025074,14.74672508,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:08,0.051136622,0.063457937,78.28404999,26.01841354,12.83341312,14.76659584,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:09,0.052093604,0.069794136,78.28404999,26.01841354,12.83341312,14.77102852,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:10,0.052217086,0.071128073,78.28404999,26.01841354,12.83341312,14.7556963,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:11,0.053606254,0.069238329,78.28404999,26.01841354,12.83341312,14.77476501,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:12,0.053884087,0.069794136,78.28404999,26.01841354,12.83341312,14.77476501,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:13,0.052618401,0.070016459,78.28404999,26.01841354,12.83341312,14.77476501,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:14,0.052618401,0.076797304,78.28404999,26.01841354,12.3025074,14.74672508,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:15,0.051661419,0.06934949,78.28404999,26.01841354,12.83341312,14.77102852,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:16,0.052340567,0.065014196,78.29022217,26.01053619,12.83394337,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:17,0.050179639,0.060123095,78.29022217,26.01053619,12.83394337,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:18,0.056168497,0.072350848,78.27005768,26.02987099,12.83624554,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:19,0.053575383,0.077353111,78.29022217,26.01053619,12.32217026,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:20,0.055489348,0.072128525,78.27005768,26.02987099,12.83624554,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:21,0.052340567,0.068237877,78.29022217,26.01053619,12.83394337,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:22,0.055365867,0.073017816,78.27005768,26.02987099,12.83624554,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:23,0.055088033,0.067126263,78.27005768,26.01053619,12.83394337,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:24,0.051692289,0.069460652,78.29022217,26.01053619,12.83394337,14.75750923,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:25,0.053606254,0.069127168,78.28404999,26.01841354,12.83341312,14.77476501,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:26,0.050735307,0.072239687,78.28404999,26.01841354,12.83802509,14.7556963,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:27,0.052494919,0.07012762,78.28404999,26.01841354,12.83341312,14.77476501,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:28,0.052494919,0.072350848,78.28404999,26.01841354,12.83802509,14.7556963,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:29,0.054408884,0.068237877,78.28404999,26.01841354,12.83341312,14.77476501,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:30,0.051136622,0.067237424,78.28404999,26.01841354,12.83341312,14.76659584,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:31,0.052618401,0.067348585,78.28404999,26.01841354,12.83341312,14.77033234,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:32,0.052896235,0.069127168,78.28404999,26.01841354,12.83341312,14.77476501,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:33,0.052093604,0.073907107,78.28404999,26.01841354,12.83802509,14.74672508,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:34,0.053606254,0.068126715,78.28211212,26.02681351,12.84882832,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:35,0.052340567,0.07012762,78.28211212,26.02681351,12.84416962,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:36,0.053174068,0.069905297,78.28211212,26.02681351,12.84882832,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:37,0.051661419,0.068015554,78.28211212,26.02681351,12.84416962,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:38,0.051537937,0.065458842,78.28211212,26.02681351,12.84416962,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:39,0.053019716,0.069016006,78.28211212,26.02681351,12.84882832,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:40,0.053853217,0.071795041,78.28211212,26.02681351,12.84882832,14.77530479,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:41,0.051537937,0.070572266,78.27433777,26.03542328,12.85691643,14.74794006,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:42,0.051537937,0.067459747,78.27433777,26.03542328,12.85691643,14.74794006,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:43,0.051136622,0.068237877,78.27433777,26.03542328,12.85691643,14.74794006,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:44,0.052247956,0.071350395,78.27433777,26.03542328,12.85691643,14.73213577,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:45,-0.456774075,-0.194436486,79.62378693,22.94426155,11.58942604,13.63411236,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:46,-0.928566403,-0.439325026,79.47397614,24.40606117,12.05032921,13.58977604,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:47,-0.928844236,-0.44366032,79.41591644,24.49081802,11.87166595,13.81615162,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:48,-0.927208105,-0.44043664,79.35778046,24.40539932,12.17812157,13.55008221,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:49,-0.928288569,-0.439213864,79.46311188,24.34008217,12.15138054,13.57923698,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:50,-0.929646867,-0.441103608,78.39,25.22,12.93,14.28,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:51,-0.928442921,-0.444771934,79.40007019,24.52726364,11.98037434,13.77888298,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:52,-0.928566403,-0.437991089,79.47397614,24.40606117,12.05032921,13.58977604,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:53,-0.926652438,-0.436879475,79.26251221,24.46409607,12.20639801,13.63096714,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:54,-0.928566403,-0.440658962,79.5196228,24.38261223,11.8832016,13.5331831,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:55,-0.928288569,-0.437879928,79.4389267,24.41106987,12.125,13.60942173,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:56,-0.927485939,-0.439325026,79.34108734,24.45429993,12.2965107,13.60942173,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:57,-0.928967718,-0.437657605,79.45257568,24.416008,11.86354637,13.60942173,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:58,-0.931282998,-0.439102703,78.99692535,24.55112457,12.40517712,13.7326355,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 1:59,-0.927763772,-0.44210406,79.4128952,24.50244522,12.27897644,13.89168644,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:00,-0.929276422,-0.440103155,79.15019226,24.515131,12.26723671,13.656003,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:01,-0.927887254,-0.440214317,79.51269531,24.35860825,12.14585972,13.656003,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:02,-0.929955571,-0.442215222,78.84421539,24.64165878,12.58692169,13.83892727,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:03,-0.926930272,-0.437101798,79.43344116,24.18612099,12.26466274,13.656003,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:04,-0.927208105,-0.439213864,79.3585968,24.4090786,12.27224159,13.656003,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:05,-0.927485939,-0.436545991,79.40441895,23.96371651,12.16510677,13.656003,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:06,-0.92912207,-0.44288219,79.21792603,24.58670235,12.08450127,13.83892727,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:07,-0.931036035,-0.444327288,78.88672638,24.61133385,12.35992813,13.81205559,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:08,-0.928566403,-0.440770124,79.45407104,24.40386581,12.04444218,13.64980316,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:09,-0.927177235,-0.43888038,79.41585541,24.13382339,12.23223877,13.67360401,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:10,-0.927177235,-0.434989731,79.50543976,23.75002861,12.16128922,13.7180109,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:11,-0.929801219,-0.44043664,78.97944641,24.52146149,12.39094925,13.67160988,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:12,-0.930079052,-0.443771481,78.88672638,24.62005424,12.48135281,13.85120773,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:13,-0.930079052,-0.440992446,78.88672638,24.70333481,12.43453217,13.86296463,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:14,-0.930326016,-0.444771934,78.88672638,24.61133385,12.48135281,13.85120773,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:15,-0.928967718,-0.441548253,79.44072723,24.57664871,11.95564556,13.87550449,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:16,-0.929646867,-0.439436187,78.9105072,24.57791519,12.42265224,13.69956112,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:17,-0.928967718,-0.442659867,79.41860199,24.50281906,11.96225357,13.83161545,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:18,-0.928566403,-0.443882643,79.43114471,24.49465942,12.11431313,13.80428028,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:19,-0.929245552,-0.443993804,79.09072113,24.54704666,12.12230587,13.82460022,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:20,-0.930449497,-0.442215222,78.89228821,24.59018707,12.48145485,13.85193539,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:21,-0.926652438,-0.427541918,79.49341583,24.4210968,12.2216568,13.77395439,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:22,-0.928412051,-0.443882643,79.43114471,24.49465942,12.11431313,13.80428028,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:23,-0.927331587,-0.429765146,79.54704285,23.95586205,12.1717844,13.81398582,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:24,-0.929369033,-0.442326383,79.01514435,24.5755806,12.47266006,13.85193539,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:25,-0.927887254,-0.442215222,79.49232483,24.41866493,12.19920444,13.87550449,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:26,-0.927887254,-0.436990636,79.52368927,24.32759857,12.13526154,13.67360401,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:27,-0.928967718,-0.440103155,79.45407104,24.45477676,11.91103935,13.67360401,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:28,-0.928967718,-0.441325931,79.44072723,24.57664871,11.95564556,13.87550449,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:29,-0.928967718,-0.440770124,79.45407104,24.46827126,11.88560963,13.64980316,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:30,-0.929801219,-0.437991089,78.97944641,24.52146149,12.41637897,13.69541073,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:31,-0.929801219,-0.442326383,78.87251282,24.64333344,12.53236294,13.87550449,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:32,-0.92680679,-0.437546443,79.41253662,24.26211166,12.20007515,13.67360401,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:33,-0.928967718,-0.439880833,79.45407104,24.45477676,11.91103935,13.67360401,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:34,-0.926251123,-0.437101798,79.4389267,24.86106873,12.22686481,13.656003,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:35,-0.927485939,-0.439325026,79.3585968,24.4090786,12.27224159,13.656003,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:36,-0.928566403,-0.439991994,79.45861053,24.44210434,12.03950119,13.656003,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:37,-0.927485939,-0.440103155,79.38435364,24.4090786,12.23810577,13.656003,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:38,-0.928967718,-0.439880833,79.45861053,24.46693611,11.86627483,13.656003,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:39,-0.930758201,-0.43888038,79.02468109,24.52022934,12.3885231,13.656003,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:40,-0.928566403,-0.441103608,79.44068909,24.52793503,12.17253494,13.83892727,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:41,-0.928566403,-0.441103608,79.4536972,24.54100609,12.21590233,13.89168644,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:42,-0.927331587,-0.440325478,79.36698151,24.41553116,12.15677547,13.60942173,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:43,-0.928967718,-0.438991541,79.45257568,24.416008,11.85603714,13.60942173,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:44,-0.927177235,-0.434989731,79.50443268,23.81039047,12.11159515,13.89141273,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:45,-0.930079052,-0.438769219,78.99692535,24.55112457,12.40517712,13.7326355,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:46,-0.926930272,-0.441437092,79.41983032,24.26911545,12.32719707,14.01297855,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:47,-0.928720755,-0.438769219,79.48101807,24.40606117,11.8858614,13.58977604,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:48,-0.928165088,-0.440325478,79.58279419,24.38261223,11.94560051,13.5331831,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:49,-0.928844236,-0.439436187,79.47341919,24.44038963,11.84108067,13.57923698,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:50,-0.927208105,-0.437212959,79.22,24.6,12.41,13.7,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:51,-0.92760942,-0.437324121,79.2671051,24.5255909,12.38413334,13.64306259,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:52,-0.92760942,-0.438658057,79.28002167,24.51125908,12.34524727,13.61406803,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:53,-0.926374604,-0.436212507,79.45986176,24.73949432,12.03795719,13.60660648,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:54,-0.927732902,-0.44366032,79.35900879,24.46090126,12.19327545,13.81615162,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:55,-0.927887254,-0.444660772,79.49970245,24.44011116,12.12152576,13.81514072,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:56,-0.930356886,-0.44288219,78.83416748,24.67612267,12.54865742,13.94024277,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:57,-0.929369033,-0.444216127,78.97856903,24.58498192,12.41536427,13.86369705,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:58,-0.927763772,-0.432766504,79.71175385,23.73834038,12.13584518,13.91800785,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 2:59,-0.92760942,-0.442771029,79.38596344,24.49949074,12.29869843,13.89168644,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 3:00,-0.92760942,-0.441992899,79.39361572,24.49490929,12.25826645,13.83892727,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 3:01,-0.927485939,-0.441770576,79.39361572,24.49490929,12.27183342,13.83892727,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 3:02,-0.929801219,-0.439991994,78.9157486,24.52022934,12.3885231,13.656003,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 3:03,-0.92912207,-0.440992446,79.14936066,24.6761837,12.16104889,13.83892727,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 3:04,-0.92760942,-0.440547801,79.38435364,24.4090786,12.15458202,13.656003,-1.503058995,-0.84104569,-0.027341564,2.267079582
2022/1/13 3:05,-0.929523385,-0.43965851,79.12352753,24.51484299,12.33625603,13.656003,-1.503058995,-0.84104569,-0.027341564,2.267079582
